VisitID,Species,Breed_Stage,COHORT,N,Colony,DATE,Method
1080,NRPE,INCU,INCU,60,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,60,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,60,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,60,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,60,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,70,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,70,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,70,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,70,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,70,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,70,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,70,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,100,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,100,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,100,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,100,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,100,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,100,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,100,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,200,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,230,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,230,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,230,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,230,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,230,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,230,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,230,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,250,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,250,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,250,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,250,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,250,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,250,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,250,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,350,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,350,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,350,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,350,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,350,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,350,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,350,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,400,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,400,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,400,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,400,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,400,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,400,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,400,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,500,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,500,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,500,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,500,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,500,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,500,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,500,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,550,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,550,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,550,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,550,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,550,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,550,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,550,Unknown,21/10/2008,COLO
1068,NRPE,INCU,INCU,600,Unknown,21/10/2008,COLO
1076,NRPE,INCU,INCU,600,Unknown,21/10/2008,COLO
1080,NRPE,INCU,INCU,600,Unknown,21/10/2008,COLO
1065,NRPE,INCU,INCU,600,Unknown,21/10/2008,COLO
1078,NRPE,INCU,INCU,600,Unknown,21/10/2008,COLO
1070,NRPE,INCU,INCU,600,Unknown,21/10/2008,COLO
1066,NRPE,INCU,INCU,600,Unknown,21/10/2008,COLO
1075,NRPE,INCU,AD,1888,Unknown,24/11/2005,COLO
1088,NRPE,INCU,AD,1888,Unknown,24/11/2005,COLO
1075,NRPE,INCU,AD,3707,Unknown,24/11/2005,COLO
1088,NRPE,INCU,AD,3707,Unknown,24/11/2005,COLO
1075,NRPE,INCU,INCU,744,Unknown,24/11/2005,COLO
1088,NRPE,INCU,INCU,744,Unknown,24/11/2005,COLO
1075,NRPE,INCU,INCU,2379,Unknown,24/11/2005,COLO
1088,NRPE,INCU,INCU,2379,Unknown,24/11/2005,COLO
1083,GRPE,INCU,AON,9,Unknown,26/05/2009,COLO
1071,NRPE,INCU,AON,2,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,2,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,2,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,2,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,2,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,2,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,14,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,14,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,14,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,14,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,14,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,14,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,16,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,41,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,44,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,44,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,44,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,44,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,44,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,44,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,55,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,55,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,55,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,55,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,55,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,55,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,63,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,63,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,63,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,63,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,63,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,63,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,95,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,95,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,95,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,95,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,95,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,95,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,117,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,117,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,117,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,117,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,117,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,117,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,118,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,118,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,118,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,118,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,118,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,118,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,161,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,161,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,161,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,161,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,161,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,161,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,169,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,169,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,169,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,169,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,169,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,169,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,256,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,256,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,256,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,256,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,256,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,256,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,561,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,561,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,561,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,561,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,561,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,561,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,591,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,591,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,591,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,591,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,591,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,591,Unknown,27/10/2009,COLO
1071,NRPE,INCU,AON,607,Unknown,27/10/2009,COLO
1081,NRPE,INCU,AON,607,Unknown,27/10/2009,COLO
1069,NRPE,INCU,AON,607,Unknown,27/10/2009,COLO
1077,NRPE,INCU,AON,607,Unknown,27/10/2009,COLO
1067,NRPE,INCU,AON,607,Unknown,27/10/2009,COLO
1079,NRPE,INCU,AON,607,Unknown,27/10/2009,COLO
1072,NRPE,INCU,AON,617,Unknown,30/10/2009,COLO
1089,TRAL,INCU,AON,106,West Point,01/02/2016,SURV
1090,TRAL,CHIC,CHIC,20,West Point,06/10/2016,SURV
1091,TRAL,CHIC,CHIC,22,West Point,10/09/2010,SURV
1092,TRAL,INCU,AON,404,West Point,14/02/2010,SURV
1093,TRAL,CHIC,CHIC,45,West Point,20/09/2009,SURV
1094,TRAL,CHIC,CHIC,27,West Point,23/09/2017,SURV
1095,TRAL,INCU,AON,375,West Point,26/01/2015,SURV
1096,TRAL,CHIC,CHIC,62,West Point,26/09/2015,SURV
1097,TRAL,INCU,AON,272,West Point,31/01/2009,SURV
1098,TRAL,INCU,AON,187,West Point,31/01/2017,SURV
1099,TRAL,INCU,AON,335,West Point,no specified date,SURV
1099,TRAL,INCU,AON,117,West Point,no specified date,SURV
1099,TRAL,INCU,AON,248,West Point,no specified date,SURV
1099,TRAL,CHIC,CHIC,125,West Point,no specified date,SURV
1099,TRAL,CHIC,CHIC,16,West Point,no specified date,SURV
1099,TRAL,CHIC,CHIC,2,West Point,no specified date,SURV
